Airwallex AUD Transactions,,,,,,,,,,
For the period 1 January 2025 to 31 May 2025,,,,,,,,,,
,,,,,,,,,,
Date,Source,Description,Reference,Currency,Spend (Source),Receive (Source),Spend (AUD),Receive (AUD),,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.67,0,8.67,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,10.4,0,10.4,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
24-Mar-25,Spend Money,Unknown,XERO AU INV-42291241,AUD,0,145,0,145,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.67,0,8.67,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
24-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
25-Mar-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,NPP,AUD,"5,000.00",0,"5,000.00",0,,
25-Mar-25,Spend Money,Life Insurance,ants Label Pty Ltd; Insurance; ************3932,AUD,0,86.18,0,86.18,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,18,0,18,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
25-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
25-Mar-25,Spend Money,Unknown,ants Label Pty Ltd; Freight; ************5611,AUD,0,121.28,0,121.28,,
25-Mar-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland - Business Card; ************9233,AUD,0,8.9,0,8.9,,
25-Mar-25,Spend Money,Unknown,ants Label Pty Ltd; Freight; ************5611,AUD,0,514.66,0,514.66,,
25-Mar-25,Payable Payment,Payment: Wesley Lewis,Wesley Wage,AUD,0,"1,730.76",0,"1,730.76",,
25-Mar-25,Payable Payment,Payment: Cullan Chapman,Cullan Wage,AUD,0,"1,446.79",0,"1,446.79",,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,10.4,0,10.4,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,15.16,0,15.16,,
26-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
26-Mar-25,Spend Money,Unknown,ants Label Pty Ltd; Freight; ************5611,AUD,0,123.48,0,123.48,,
26-Mar-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,TOP UP; ants Label Pty Ltd,AUD,"10,000.00",0,"10,000.00",0,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,21.89,0,21.89,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.97,0,8.97,,
27-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.67,0,8.67,,
27-Mar-25,Spend Money,Alibaba,ants Label Pty Ltd; Freight; ************5611,AUD,0,181.4,0,181.4,,
27-Mar-25,Spend Money,NGATERI CRISBIANTORO,DHL Cash Label,AUD,0,560.62,0,560.62,,
27-Mar-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland Horthy Banks; ************0049,AUD,0,313.31,0,313.31,,
27-Mar-25,Spend Money,Unknown,ants Label Pty Ltd; Freight; ************5611,AUD,0,221.31,0,221.31,,
27-Mar-25,Payable Payment,Payment: DHL Express (Australia) Pty Ltd,D15652463,AUD,0,"1,142.75",0,"1,142.75",,
27-Mar-25,Payable Payment,Payment: DHL Express (Australia) Pty Ltd,D15701863,AUD,0,886.7,0,886.7,,
27-Mar-25,Payable Payment,Payment: DHL Express (Australia) Pty Ltd,BNER001069738,AUD,0,"4,145.58",0,"4,145.58",,
27-Mar-25,Payable Payment,Payment: DHL Express (Australia) Pty Ltd,D15745492,AUD,0,"1,025.39",0,"1,025.39",,
27-Mar-25,Payable Payment,Payment: DHL Express (Australia) Pty Ltd,D15618427,AUD,0,530.75,0,530.75,,
27-Mar-25,Payable Payment,Payment: DHL Express (Australia) Pty Ltd,D15665574,AUD,0,881.3,0,881.3,,
27-Mar-25,Spend Money,Duke & Dexter,,AUD,0,470,0,470,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,21.89,0,21.89,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,10.4,0,10.4,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,10.4,0,10.4,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.67,0,8.67,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
28-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
28-Mar-25,Spend Money,Opus Designs,,AUD,0,81,0,81,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,10.4,0,10.4,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Payable Payment,Payment: Cullan Chapman,Cullan Wage,AUD,0,"1,450.07",0,"1,450.07",,
31-Mar-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,NPP,AUD,"2,500.00",0,"2,500.00",0,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,10.4,0,10.4,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,10.4,0,10.4,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.62,0,11.62,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.67,0,8.67,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
31-Mar-25,Payable Payment,Payment: Wesley Lewis,Wesley Wage,AUD,0,"1,730.76",0,"1,730.76",,
31-Mar-25,Bank Transfer,Bank Transfer from Airwallex USD to Airwallex AUD,,AUD,700,0,700,0,,
31-Mar-25,Spend Money,Unknown,ants Label Pty Ltd; Freight; ************5611,AUD,0,157.99,0,157.99,,
1-Apr-25,Spend Money,Unknown,,AUD,0,532.26,0,532.26,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
1-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.67,0,8.67,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,7.2,0,7.2,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
2-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
2-Apr-25,Spend Money,Google G Suite,ANTS LABEL PTY LTD; Google Subscription; ************2155,AUD,0,474.46,0,474.46,,
2-Apr-25,Spend Money,Canva,,AUD,0,35.35,0,35.35,,
2-Apr-25,Bank Transfer,Bank Transfer from Airwallex USD to Airwallex AUD,,AUD,789.57,0,789.57,0,,
2-Apr-25,Spend Money,Unknown,ants Label Pty Ltd; Freight; ************5611,AUD,0,49.95,0,49.95,,
2-Apr-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland - Business Card; ************9233,AUD,0,53.98,0,53.98,,
3-Apr-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,NPP,AUD,"10,000.00",0,"10,000.00",0,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,6.57,0,6.57,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,15.16,0,15.16,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,15.16,0,15.16,,
3-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
3-Apr-25,Spend Money,Facebook,ants Label Pty Ltd; Facebook; ************2794,AUD,0,"3,267.00",0,"3,267.00",,
3-Apr-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland - Business Card; ************9233,AUD,0,18.29,0,18.29,,
3-Apr-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland - Business Card; ************9233,AUD,0,6.1,0,6.1,,
3-Apr-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland - Business Card; ************9233,AUD,0,45.72,0,45.72,,
3-Apr-25,Spend Money,Unknown,Rhyland Horthy Banks; Rhyland - Business Card; ************9233,AUD,0,73.25,0,73.25,,
4-Apr-25,Bank Transfer,Bank Transfer from ants Label Pty Ltd to Airwallex AUD,NPP,AUD,"12,000.00",0,"12,000.00",0,,
4-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
4-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,8.76,0,8.76,,
4-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,13.73,0,13.73,,
4-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
4-Apr-25,Spend Money,Aust Post,ants Label Pty Ltd; Freight; ************5611,AUD,0,11.56,0,11.56,,
4-Apr-25,Spend Money,Postage,,AUD,0,733.95,0,733.95,,
4-Apr-25,Payable Payment,Payment: Adios - Natry,PO #59 - MTO 15MAR25,AUD,0,"3,941.28",0,"3,941.28",,
